term	articles	proposal
maṅgala	2	keep in Pāḷi (drafts); IEBH to fix a rendering
meru	2	keep in Pāḷi (drafts); IEBH to fix a rendering
mohamūla	2	keep in Pāḷi (drafts); IEBH to fix a rendering
māra	2	keep in Pāḷi (drafts); IEBH to fix a rendering
mātikā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
niyatamicchādiṭṭhi	2	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmakāya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmapaññatti	2	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmindriyapaccaya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
obhāsa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇañāṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇāñāṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pahānavinaya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pakatatta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
parinibbāna	2	keep in Pāḷi (drafts); IEBH to fix a rendering
parivāsa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pariyatti	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pariyāya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭibhāganimitta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisandhiviññāṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
phalaṭṭha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pumbhāva	2	keep in Pāḷi (drafts); IEBH to fix a rendering
punabbasuka	2	keep in Pāḷi (drafts); IEBH to fix a rendering
puññābhisaṅkhāra	2	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṇātipāta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpajjhāna	2	keep in Pāḷi (drafts); IEBH to fix a rendering
rūparāga	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sabhāvalakkhaṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
saddhivihārika	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sammattaniyāma	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sammuti	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sampajañña	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sampayuttahetu	2	keep in Pāḷi (drafts); IEBH to fix a rendering
samphassa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
samudayasacca	2	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvega	2	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃyojana	2	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅgaha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghādisesa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghādisesāpatti	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sikkhitaasekkha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
soka	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sotapasāda	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sotāpattiphala	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sugati	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhavedanā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhumarūpa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sutta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sārambha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
sāsanabrahmacariya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
ucchedadiṭṭhi	2	keep in Pāḷi (drafts); IEBH to fix a rendering
udāna	2	keep in Pāḷi (drafts); IEBH to fix a rendering
upacārasamādhi	2	keep in Pāḷi (drafts); IEBH to fix a rendering
upajjhāya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
upasampadā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
upavicāra	2	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
uppanna	2	keep in Pāḷi (drafts); IEBH to fix a rendering
upāsikā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
utu	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīviññatti	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vagga	2	keep in Pāḷi (drafts); IEBH to fix a rendering
veda	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vessavaṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vibhatti	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vimuttiñāṇadassanakkhandha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanāñāṇa	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassī	2	keep in Pāḷi (drafts); IEBH to fix a rendering
virati	2	keep in Pāḷi (drafts); IEBH to fix a rendering
visamalobha	2	keep in Pāḷi (drafts); IEBH to fix a rendering
vāda	2	keep in Pāḷi (drafts); IEBH to fix a rendering
ñattikammavācā	2	keep in Pāḷi (drafts); IEBH to fix a rendering
ācāra	2	keep in Pāḷi (drafts); IEBH to fix a rendering
āghāta	2	keep in Pāḷi (drafts); IEBH to fix a rendering
ānāpānassati	2	keep in Pāḷi (drafts); IEBH to fix a rendering
ārāma	2	keep in Pāḷi (drafts); IEBH to fix a rendering
āsavakkhaya	2	keep in Pāḷi (drafts); IEBH to fix a rendering
abbhānakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhabbāgamana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhajanabhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhayadāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhayasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhedavohāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhibhavanapariyāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhidhammabhājanīya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhidhammapiṭaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhijjhāmanokamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhisamayasaṁyutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhisamayavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhisamayañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhisambodhiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhisapanāsikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhiññāvagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhāvatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abrahmacāri	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abyayībhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abyābajjha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abyākatasaṁyutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abyākatasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abyākatavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abyāpajjhārāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abyāpāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abyāvaṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhicitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhigama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhigamasuta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhipatipaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhisīlasikkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adosacetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adosahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aggasāvaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aggasāvikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahetukacittuppāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahetukacuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahetukadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahetukajavana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahetukamanoviññāṇadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahetukasomanassasahagata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahetukavāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ahirikabala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ajigucchanalakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ajjhatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
akkosakabhāradvāja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
akusalakammapatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
alajjālakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
alobhahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
amohahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anantariyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniṭṭhārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
antimavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anussatijhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anuṭīkā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apariyāpanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamaññāvibhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apuññābhisaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arahattamaggaṭṭha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyabhavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyabrāhmaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyaratana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyarūpakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyasaccadassana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyuposathasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariṭṭha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aruci	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arucisaṁsūcana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpabhavaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpacatutthajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpacuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpadhammavavatthānavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpadhātukathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpajjhānasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpakalāpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpakammabhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpakasiṇajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpakusala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpamagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpasaṁsāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacarabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacaracatutthajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacarahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacarakiriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacarasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacarasatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacaravipākahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asabhāvapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asadisajātaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asamatthasamāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asantikerūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asavanī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaññasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaññasattayoni	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṁvaravinaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṅkhāraparinibbāyī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṅkhārikadvihetuka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṅkhārikatihetuka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asekha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asekhabala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asekkhabhāgiyasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asekkhamuni	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asekkhaphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asekkharatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asokā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assaddhiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assagutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assakhaḷuṅkasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assalāyana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assalāyanasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assamukha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assamukhī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assapurasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asubhajhānasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asubhārammaṇikakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asuravagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asurinda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asurindakabhāradvāja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asātamanta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attabhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attasāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avandanīyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avandiyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avaṇṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avibhūtārammaṇavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avigatahetuduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avigatādhipatiduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avigatārammaṇaduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjamānanāmapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjamānenaavijjamānapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjamānenavijjamānapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjānīvaraṇasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjāpahānasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjāsava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjāsutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjāvagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjāvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avinibbhogarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avinābhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avitakkaavicāradomanassa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avitakkaavicārasomanassa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avitakkacuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avitakkavicāramatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aviññāṇakasantāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avīcijarā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ayana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
baddhasīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bahusuta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhavadukkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhavasaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhummajaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhāvanāparikamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
brahmacariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
brahmacārī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
buddhakicca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
buddhānussati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byatireka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byāseka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkaratana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
candagutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthajhānavipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetasikadukkhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetovimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
chabbaggī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
chandarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittagelañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cuticitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dassana-ariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammacakkappavattanasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammapada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammavinaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammādhiṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dibbavihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
duggati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
duggatibhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dussīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dussīlyacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dutiyajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvihetuka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekaggatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gabbhaseyyaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gantha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gotama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gotrabhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gāthā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hadayavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hetupaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
himavantā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hiri	1	keep in Pāḷi (drafts); IEBH to fix a rendering
indriyasaṁvara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
indriyasaṁvarasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iriyāpatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ivaṇṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jarāmaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jātassara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jātibrāhmaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jīvitanavakakalāpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammakāraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammapatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karuṇādhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karuṇāvihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kasiṇugghāṭimākāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kattā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaḷārajanaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṇḍaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṭattārūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khandhaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesakāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesaparinibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kusalakammapatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kuṭī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kālāsoka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmabhogī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāraka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyagantha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyānupassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kīṭāgiri	1	keep in Pāḷi (drafts); IEBH to fix a rendering
licchavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
liṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
liṅga-ariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lohitaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokiyasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokuttarabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokuttaravipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggādhipati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākaruṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākassapa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākoṭṭhika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahārājā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
majjhimadesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manoduccarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manodvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manosucarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manoviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maraṇānussati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mattā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettācetovimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettākammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettāpubbabhāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettāpāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettāvihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchājīva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāmagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāvimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
moggallāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muni	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nakkhatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nandavana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nicca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niccasāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niggahīta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nikantitaṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nippariyāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaggiyapācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmajīvita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmajīvitindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
orambhāgiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
oḷārikarūpadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pabbājanīyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayuppanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchimacitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccupaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padosa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pakati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pamāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paramatthadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paravādī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parikkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parāmāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pathavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paviveka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
payatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcadvārika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
