term	articles	proposal
adhipaññāsikkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhivāsanakhanti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhivāsanakhantī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adiṭṭha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
akusalavipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
akusalavipākavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anattalakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anattatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anaññātaññassāmītindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniccasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniccatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniṭṭharūpārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
antarāparinibbāyī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
antarāyikadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anulomikakhantiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anāgataṁsañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anāgāmiphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aparādha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apisuṇavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apuññābhisaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arahatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arahattamagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arahatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyavāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariṭṭhasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṅkheyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṅkhyeyyakappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṅkhāraparinibbāyī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asubhasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asurinda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attakilamathānuyoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avihiṁsāsaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avihiṁsāvitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjāsampayuttadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bahupakāradhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
balañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhagaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhikkhunī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhājanīya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhāvanāmanasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byañjanabuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byāpādasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byāpādavitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkavāḷalokadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhundriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
carita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catumaggasammādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetokhila	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetovimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittavipariyesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cātumahārājika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cīvarasamaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dakkhiṇeyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dantaja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dasadhammakalāpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dasavaggasaṅgha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dassana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dassanatika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dassanūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
desacārikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
desanāgāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
desanāvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
devaputtamāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammānudhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhutaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dibbacakkhuñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dibbasotadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
digu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
divāseyyasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhasaṁsandanāpucchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhiappaṭinissajjanasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhiassāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhigatika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhijukamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhikappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhikathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhirāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhisamanupassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhisampadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhisaṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhivipattiniddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhivisuddhiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhupādānaniddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhābhinivesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhānugati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhāsava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
domanassacittuppāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
domanassasahagatacittuppāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
domanassasahagatajavana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dosacetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dosamūlajavana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dosasahagata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dosussadavāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dubbaca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhadukkhatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhavaṭṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhudraya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhāhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvatticchadanasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvattiṁsākārakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvattiṁsākārakammaṭṭhānapāḷi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvaṅgulapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvebhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvemāsaparivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dānamaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dānava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dānavatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dānupāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dātabbavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dāyaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dīghasara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekuppāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gandhabba	1	keep in Pāḷi (drafts); IEBH to fix a rendering
garu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gaṇanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
geyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gotrabhuñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gotrabhū	1	keep in Pāḷi (drafts); IEBH to fix a rendering
guṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hadayavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hadayavatthurūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hatthapāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jarā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
javanavīthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jhānasammādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jhānasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jātidukkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jātikhetta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammaja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammajarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammapathasammādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kappiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karajakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khamā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khandhaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khaṇamuhutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kicca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesakāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kinnara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kosajja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kusalavipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacaradeva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāraṇūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyaduccarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyapasāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyaviññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyikadukkhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokantarika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokiyajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokiyasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokuttarapaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lopa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāaṭṭhakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
majjhimanikāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
majjhimapaṭipadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manodhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manoduccarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manoviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mantavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manussa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manussagati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muhutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
musāvāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mānatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mānānusaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
naya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammavitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nibbānadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nidāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nijjhānakkhantiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissanda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissāraṇakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niyyānika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāthakaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ovāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ovādapātimokkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccakkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayapariggahañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayānuggaha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccuppanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padesavihārañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahānavinaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahāyaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paramatthapāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paramāṇu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariccāgadāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paritta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
passāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasāda cakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasādacakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasādarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavattidukkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavāraṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
payojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcadvārikaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañhāpucchaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññāvimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṁsukūla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇidhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭigha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisedha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭivedha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭivedhakicca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭiññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phalūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pharusavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pisuṇavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbabhāgabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbenivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puññakiriyavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pācaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pācakatejodhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pādaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pādakajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṇātipātavirati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṭihāriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rakkhasa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rāgacarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rājasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saccavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saddhindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sahassadāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakadāgāmiphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakkāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
salla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samasīsī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammappadhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammattaniyāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāpaṭipanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampajañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampayutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampaṭicchana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samphappalāpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samuccayajotaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādhindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samīpūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sanniṭṭhāpakacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
santīraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sasaṅkhāraparinibbāyī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sassatadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satipaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satisambojjhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattaloka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sayambhūñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁkilesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁyutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghathera	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghikadāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅgāyanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhāradukkhatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhāraloka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṇhavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sekhiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sekkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
senāsanasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhudraya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suppaṭipannatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sutamaṅgala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suttanta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suññata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāsanika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tappurisa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tatiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhādhipateyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhākappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhāmamatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhāvipallāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tejokasiṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tiracchāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
titthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ucchedadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhambhāgiyasaṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhaṁsotaakaniṭṭhagāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ukkhepanīyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upadhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upahaccaparinibbāyī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upanissaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upasagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upasampadakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uppāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uttarimanussadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
utujarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uṭṭhānasampadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaccamagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīkamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīsacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīsucarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vadhakacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthukāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaṭṭakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vedanākkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vedanānupassanāsatipaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vemānikapeta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vesārajjañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vibhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vihiṁsāsaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vihiṁsāvitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vijjābhāgiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vijjāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimokkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimānavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vinayapiṭaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipariṇāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipariṇāmadukkhatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipākadukkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visesana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vissajjanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vitthāradesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vivaṭṭaṭṭhāyī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vivāhamaṅgala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññātabba	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vohāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
voṭṭhabbana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vācaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāsanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriyindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīthicitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñatticatutthakammavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇasampayutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇasota	1	keep in Pāḷi (drafts); IEBH to fix a rendering
