term	articles	proposal
Vessavaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
methunarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ajjhāsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attadīpavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attadīpasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesaparinibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attavādupādāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anupādisesanibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anupādisesaparinibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammutisacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariyattisāsana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byañjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāmaññaphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samaṇadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhāsahagata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adesanāgāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
addhānasamuṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ovādavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhikkhupācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
addhāpaccuppanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sekha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhammavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmavitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāvitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbabhāgapaṭipadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhigamanidāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nidāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭibhānapaṭisambhidā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satipaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭivedhasaddhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
obhāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādhibhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhicittasikkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byuppattinimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavattinimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhiccasamuppannanāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhiṭṭhānapavāraṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavāraṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmacchanda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhiṭṭhānahāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ticīvara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammutideva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upapattideva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visuddhideva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhipaññāsikkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
māra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suttānuloma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ācariyavāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anusandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākaruṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhimānasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhimokkhacetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanūpakkilesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
adhimokkhamagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phassa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dasabalañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catupārisuddhisīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhiseka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
māyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāṭheyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anaṅgaṇajātaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anaṅgaṇasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gāthā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pīti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
somanassa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anattānupassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anattānupassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakkāyadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hiri	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ottappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sikkhamānā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ananuññātasamuṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anumodanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhiti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaññībhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anantarūpanissayapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammānudhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhijjhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anupādisesanibbānadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇḍaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāsaṅkappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammā-ājīva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokavajja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇṇattivajja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bodhipakkhiyadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchājīva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīkamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tīraṇapariññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyavāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khaṇattaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭivedha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Anāgatavaṁsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upanissaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anāgāmimaggaṭṭha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchācāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Jetavana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Anāthapiṇḍikavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Anāthapiṇḍikasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Anāthapiṇḍikovādasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anādariyasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ādikammika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Anāpattivagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Abhidhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anāmāsadukkaṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
titthiyaparivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
palibodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maṃsacakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dibbacakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
desanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anindriyabaddharūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
desacārī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
antevāsika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uposathasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gaṇabhojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gaṇapūraka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
animittanibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rāganimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arahattaphalasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nibbānadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kasiṇarūpanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āruppa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gotrabhuñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
animittabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
animittavipassanāvihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
animittavihārī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
animittasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniyatāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniyatayogī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭhamāvibhatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attabhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchattaniyata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniyata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃsāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīduccarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tiracchānakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniyyānika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
acelaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaggiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muditā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyapuggala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suttappadesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
