term	articles	proposal
paccanīyadesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccanīyapaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccanīyānulomadesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccattapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccattavedaniya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇajavanavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccavekkhaṇāvasī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayapaccanīya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayānuloma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchābhatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchājātamūlaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccuppanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccuppannakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccuppannavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pakiṇṇakaduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pakiṇṇakatika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pakkhabhatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pakkhikabhatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parikamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parivattanahāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pathavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcadvārāvajjanacitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcakajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcakanipāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcamajjhānacitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcamajjhānapaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavaggiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcaviññāṇavīthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavokāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavokārabrahmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavokārapavatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavokārapaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcavokāravipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññattiduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññāpadaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññāvimuttapuggala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññāvimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññāvimuttipuggala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇḍaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭhamajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭhamā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭiccasamuppanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭicchannamānatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭighasamphassaja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭijāgarauposatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭikūlamanasikārakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭippassaddhipaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭippassaddhivinaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
petī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phalapaccupaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pharaṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phassadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbekatapuññatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbenivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbāparakosalla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pucchāvicaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
purebhatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
purimayāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puthujjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rakkhasa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rāsi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpapaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūparāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacaracatutthajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sabbaññutañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saddapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saddhindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakkāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sambhoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāpaṭipadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampayutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samphassa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samudaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samudayasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samullapana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samāpajjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattaguṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattaloka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
savana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsedaja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvaradvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sota	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sucarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sugati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sugatiahetukapaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suttanta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlabbataparāmāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tadārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tamaguṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
thinamiddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
thullaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ubbegā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhaccakukkucca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udānagāthā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upacārasīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upadhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhāsantīraṇacitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uppāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādiṇṇaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upāsaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
utu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaṇṇamacchariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vevacana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vibhatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vijjā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vinayapiṭaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanāpaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipākavaṭṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
virati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visesana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vissajjanāvicaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vuṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vyākaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vākyāvayava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yamaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yāmakālika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇacarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ābhisamācārika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ādhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākārapaccupaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ānisaṁsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āvajjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āvāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhiti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
