term	articles	proposal
aṭṭhuppatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhayāgati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhikkhunīpācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
brahmacariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
brahmavihārabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
buddhānussati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byāpādavitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhudvārasaṁvara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhunimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhusamphassaja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhusattakakalāpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhāyatanaduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catubyūhahāraniddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catudhātuvavatthānakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catukkanaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catukkapācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catuparivaṭṭadesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthaarūpabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthajjhānasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthāruppacittuppāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthāruppakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthāruppasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthīvibhatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
caṅkama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetanākāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetasikaduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetiyavatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetopariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittajaviññattirūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittakammaññatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittalahutā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittalahutācetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittamudutācetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittapassaddhicetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittasamuṭṭhānaduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittavivaṭṭañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittaviveka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittupakkilesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittuppādakaṇḍa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittānupassanābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
codanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cuticitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cūḷasotāpanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cūḷasuddhantaparivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammacchanda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammakathika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammapaṭisambhidā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammasenāpati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammavicaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammuddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammānupassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
diṭṭhupādāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
domanassavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dosāgati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
duggati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukamātikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukapada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhānupassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhāpaṭipadādandhābhiññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhāpaṭipadākhippābhiññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dutiyajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dāyajjaparibhoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ehibhikkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekaggatācetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekattanaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekaṁsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
etadagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gandhakuṭi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gandhārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gantha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
garahā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
garuka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ghosa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ghānaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gocarasampajañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gocchaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gotrabhū	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hadayavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hatthapāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
icchālobha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
indriyaparopariyatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
indriyaparopariyattañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
indriyasaṁvarasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iṇaparibhoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jalābuja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
javanaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jivhāviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jāti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jātijarāmaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jīvita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kabaḷīkāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammaja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kathaṅkathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kathina	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṇhapakkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṭattārūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khantipāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kotūhala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
koṭṭhāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kusalavipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmavitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmupādāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyagatāsati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyalahutā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyavacīpayoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lahuka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokuttarabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokuttarajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokuttarajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lūkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahaggata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahicchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāvipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manokamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manosañcetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maraṇānussati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maṅgala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettākammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mohāgati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muñcacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mātikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
māyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nandiyāvaṭṭanaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nandīrāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nauddhaṁsotaakaniṭṭhagāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nauddhaṁsotanaakaniṭṭhagāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
naya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammapāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nevasaññānāsaññāyatanabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nevasaññānāsaññāyatanakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nevasaññānāsaññāyatanasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nidāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nikkhepakaṇḍa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nipāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nipātamatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niruttipaṭisambhidā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nisīdana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
odātakasiṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
opapātika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccanīya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccanīyānuloma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayasannissitasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayasatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccekabuddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padapūraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padasobhana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padhāniyaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padālaṅkāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
palibodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paramatthadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paravādī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paribbājikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parikamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parikappana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
passaddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
passāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pathavīdhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavārita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
payoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcakajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcakanaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṁsukūla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭhamajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭibhāganimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭibhānapaṭisambhidā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭipadācatukka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisedha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
peyyālavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbenivāsānussati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbāpara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puggaladhammavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puggalavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāpicchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāsaṇḍa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṇātipāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṭihāriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rakkhasa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpakalāpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpakaṇḍa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacarajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacarasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sacchikiriyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saccānurakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sadda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saddapadatthaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sahajāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakadāgāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakkāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samayaniddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samaṇabrāhmaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sambhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sambojjhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsambuddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsaṅkappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāvāyāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampatticakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samuccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samudayasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādhibhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādhikicca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādhisamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sappāyasampajañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satikicca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satipārisuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satisaṁvara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattajīva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattāvāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saññākāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsedaja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅgahavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghādisesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅgāyanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhārakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sikkhamānā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sikkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
soka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotapasāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suddhantaparivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sugati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhāpaṭipadādandhābhiññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhāpaṭipadākhippābhiññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukkapakkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suttānuloma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suññatavihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suññatācetovimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāmaññaphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāmiparibhoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sātthakasampajañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlabbatupādāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlavisuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tadārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tatramajjhattupekkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhākāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tebhūmaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
theravāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
theyyaparibhoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tikapada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udayabbayañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhaṁsotaakaniṭṭhagāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhaṁsotanaakaniṭṭhagāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upadhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upameyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upamā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhābrahmavihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhāvedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uposathakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uppāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādinnaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upāsikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacībhedasadda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīdvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaṇṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaṇṇanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vedanupekkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vedanākāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viggaha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vihiṁsāvitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vippayutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visamalobha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vivaṭṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññattirūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇaṭṭhiti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vohāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīmaṁsā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yogī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yuga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇacakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇacarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ācariyavāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ācāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āhāracatukka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āhārapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ājīva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ājīvapārisuddhisīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākiñcaññācetovimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākiñcaññāyatanajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āruppacuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsavakkhayañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsayānusayañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āyusaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhānāṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
