term	articles	proposal
samphassa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samāpattiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sarūpadassanavisajjanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satipaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattabbhantarasīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃsāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sekkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sikkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
soka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sutamaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāvakapāramīñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tatramajjhattatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tejo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tejodhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tāluja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ukkhittaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upacārajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upapattibhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upasampadakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhāvedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uppādakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaccamagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīsacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthudasakakalāpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthurūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaṇṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vemānika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vevacana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicikicchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vijjā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipariṇāmasukha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanāpaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vippaṭisārakukkucca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viratisacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visabhāgavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visesana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visuddhideva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāyo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yakkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yakkhinī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yathābhūtañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yogī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yoni	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñattidutiyakammavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñattisampatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāpakahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñātadukkaṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñātatthacariyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇacarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇadassanavisuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇasukha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñāṇavipphāriddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ādīnavañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgantuka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āpo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇādhipati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āraññikaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsayānusayañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhitipaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhitisukha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhānyūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhānūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
