term	articles	proposal
dosāgati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
duggati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvipañcaviññāṇasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekattakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
garukiriyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gatinimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hadayavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hitapaṭipatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iddhipatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iddhipāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
itthiliṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
javana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kalāpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammajapathavīdhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammārāmatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kappabindu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kathina	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṅkhāvitaraṇavisuddhiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesamāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kukkucca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmabhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāraka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyapasāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lobhajavana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
loka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokatthacariyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lopa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggapaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahaggata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākaruṇāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāpadesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāthera	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manodvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maṅgala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mohacarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mohāgati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nadīsīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nagaraparikkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nahetupaccayuppanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nasampayuttapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammavitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nibbānadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niccabhatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nigamasīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nikkamadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmakhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmarūpaduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmarūpapariggahañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nānantarika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nānattakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nānākkhaṇikakammapaccayasatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ogha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccakkhañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayapariggahañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pakati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
palibodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paramatthadesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paramparabhojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paravādī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
passaddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasādarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
patirūpadesavāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavāraṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
payoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññāvimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇḍaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭikūlamanasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭiloma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisambhidāpatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisedha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phassapañcamaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phusana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puthujjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāmojja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pārājika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pātimokkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pātimokkhasaṁvarasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṇātipāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṭihāriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pītisukha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rasa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rasataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rāgacarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpanāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saccapaṭivedha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sahajāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samaggakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samantapaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sambojjhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammādassanañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāpaṭipatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampajañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sappītika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattajīva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattanikāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saḷāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsāravaṭṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvega	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁyutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃvega	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotāpattiphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sugati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāsanadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāvaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāvakapāramīñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlavisuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tadekaṭṭha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tanti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tebhūmaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tejo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tevijja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
theravāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ucchedadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddhacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upapattibhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upāsikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
usabha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīkamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaggakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthukāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vaṇṇamanasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vevacana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicikicchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vihiṁsā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vihiṁsāvitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimokkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimuttiñāṇadassana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vippayutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vippayuttapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipākapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visajjanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vissajjanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vohāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vuṭṭhānagāminīvipassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriyadhammacakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yathābhūtañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yogī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñeyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ādesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgamadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āmisa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ānisaṁsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āpo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsevanapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āvajjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āveṇika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
īkāranta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ūkāranta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
