term	articles	proposal
kammasādhana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavipatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavipākañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammābhisaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kappiyapathavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karuṇākammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karuṇārasa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karuṇāsamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kasiṇapaṭiloma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kathetukamyatāpucchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kathinasamuṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kathinasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kattu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kattukamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kayavikkayāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṭattākamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṭhina	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kiccapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kiccarasa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kiccañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesaparinibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kitantasamāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāladāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kālamaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kālika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kālātipatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmabhavattika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmabhogī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmabhogīvatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmacchandanīvaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmadhātuttika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmagati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmavipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmesumicchācāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāmisa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāsucarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacarabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacaracitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacaracuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacaraloka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacarapaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacarapaṭisandhivipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacarasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacarasugati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāraṇapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyabala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyadaṇḍa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyaganthanīvaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyagatāsatikoṭṭhāsabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyakammadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyakammaññatā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyapaṭibaddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyapaṭibaddhavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyapāgabbhiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyasakkhī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyasukha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyavikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyikasukhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyānupassanāsatipaṭṭhānabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyānupassanāsatipaṭṭhānakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyāyatanayamaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lahukakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lobhamūlacitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
macchariyacetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggaphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggavīthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahābhiññāppatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahābrahmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākaruṇāsamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāthera	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāvikaṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
makkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manokammadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maraṇāsannajavana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maṁsacakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāvitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
missakapathavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
moneyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muhutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
musāvāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
māna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mātikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
māyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammavitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nidāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nijjara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nijjaravatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niraya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaggiyakaṇḍa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmakkhandhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
odātakasiṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ogha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccayapariggaha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccekabuddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchimapavāraṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padapūraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahātabba	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pakati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parikkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parisā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paritta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariveṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariyatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasādarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pathavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pathavīkasiṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcānantariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcānantariyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṁsukūla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇḍita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭighasaṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭiloma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭipadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisandhijanakakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisandhiviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
petī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phoṭṭhabbārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
piyarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
piṭaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbakaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbakālakiriyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pumbhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
purohita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puthujjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puñjapathavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puḷavakaasubha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pācakatejo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pācakatejodhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pītakasiṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpagati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sabbaññutañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sabhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sahetuka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammukhāvinaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
santosa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
santuṭṭhī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satipaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satisampajañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattamī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvega	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃyutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghabhedakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghādisesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghādisesāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhāraloka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sikkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotapasāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotāpanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotāpattiphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
soḷasahāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suddhapathavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhasahagata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suttanta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sātarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīmāsammuti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taddhammūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tapanissitaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tapanissitakavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhācchanda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tejo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
titthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udakukkhepasīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ukkhepanīyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upacchedakakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upacārasīmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upakkilesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upasampadākamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upekkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādiṇṇakakhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
utu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacībhedasadda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīkammadvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīviññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vasībhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthudasaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
veneyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vibhattivipallāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vibhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicikicchānīvaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viggaha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vihiṁsādhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vikāla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vinayakukkucca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
virati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viraticetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visamahetukadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visesana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vivaṭṭaṭṭhāyī-asaṅkheyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇañcāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
voṭṭhabbana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriyacchanda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriyārambhavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vītihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yamaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yogī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yuga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yāvakālika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñattikamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākhyāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākāsadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākāsānañcāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āmisa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āmisasukha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ānantariyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āneñjābhisaṅkhārakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇapaccayasatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇādhipatipaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
