term	articles	proposal
ayuttatthasamāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rasadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anottappabala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ottappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkavattī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccekabodhiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sabbaññutaññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
virāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṅkheyyakappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
antarakappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
peyyāla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anāgāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suddhāvāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
antarāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
duggati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
theravāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kārita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkavāḷa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ajjhattikāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jarā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhuviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
andhaputhujjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āvajjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāājīva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetokhila	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saññāvedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phalūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tebhūmaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahānataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niyata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saccānulomikañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pārājikasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇḍaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
javanacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khuddakanikāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aparantadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchimayāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkavatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccekabuddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bodhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cutipaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aparāpariyavedanīya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aparāpariyavipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyūpavādakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kurundī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parikkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ālaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñātapariññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhinivesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attānudiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paritta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nipphanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nipphannarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhanita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byañjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sithila	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhavaṅgapaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhūtarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cittakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asaṅkhatadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñeyyadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
okāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipākahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
purisindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pumbhāvarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
titthiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appaṭicchanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṇātipāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammadesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manosamācāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
veyyākaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṅkhāvitaraṇavisuddhiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāraka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sugati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asurakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bāhirāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cakkhudvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upapattibhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sekkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samudaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotāpattimagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
soka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anupādisesanibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
desanāgāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vuṭṭhānagāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aniṭṭhārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭikūlasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kālika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
atiritta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appaṭicchannaparivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appaṭicchannamānatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭibhāganimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggaphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
devaputta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
akuppa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhaṅgakkhaṇakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cutikkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khanti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sutamaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammacakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dānacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
patthanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dosapaṇidhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vuṭṭhānagāminī vipassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rāgapaṇidhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇidhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mohapaṇidhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appaṇihitaphalasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appaṇihitamagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhārupekkhāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appaṇihitānupassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ucchedavāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uppattidhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
chandarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammabhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pītisukha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upanaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nigamana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udāharaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭiññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammattaniyata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchattaniyata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muni	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokiyajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jhānasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanākammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanājavanavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanānimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanāpaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanāvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appanāvīthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muditā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamaññābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamaññāvibhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamaññāsamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamaññāsāmañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Appamattapaññāsutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bojjhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamāṇakasiṇanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamāṇakasiṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahaggatajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamāṇajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamāṇadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kasiṇanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nāmakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamāṇavāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamāṇasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arahattamaggasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
brahmavihārasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbenivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetopariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manodvārāvajjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
anāgataṁsañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahākusala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Appamādagāravasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamādapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamādapada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Appamādapeyyālavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appamādabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samathavipassanābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Appamādavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Appamādasampadāsutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Appamādasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
Appameyyasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apparajakkhaduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sukhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammakathika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
icchāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
orambhāgiyasaṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmacchandanīvaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyaduccarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gāha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cetasikadukkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nikanti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhavayoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhavarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhavasaṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maññanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mānamaññanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāvitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāsanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sineha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sokasalla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ajjhosāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhivadana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
abhinandana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṭihāriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visabhāgavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
appicchakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
alobha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phoṭṭhabbāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vinicchaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
buddhasāsana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattamī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nipāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādānacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
