term	articles	proposal
appanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
apāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ariyasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacarajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
arūpāvacarakusala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asekkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
assāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asurakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
asurinda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
attaniya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avijjāgata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
avippavāsasīmakammavācā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ayoniso manasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
aṭṭhaṅgikamaggabrahmacariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bahubbīhisamāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bahussuta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhaṅgakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhāvalakkhaṇattha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhāvanāmanasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bhūta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bodhimūla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bodhipakkhiyadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
brahmavihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byañjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
byāpāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bāhira	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bāhiratejo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
bāhirāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
caraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catubhūmaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catukkajjhānasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catupārisuddhisīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catusaccakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthabhūmaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
catutthajjhānasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
chandacetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
chandāgati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cārittasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
cātumahārājika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dakarakkhasa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
desanāvāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammasaṅgīti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammādāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhammānudhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dhuva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dibbasota	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dibbavihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
duggati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dukkhavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
dāha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekasesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ekavihāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
garu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
garubhaṇḍa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
garukāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
garuḷa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
gocchakapada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
hetvattha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iddhipāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
indriyasaṁvarasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
indriyasaṃvara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
isi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
itthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
itthibhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
iṭṭhārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jhānasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jāti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
jātipaṭisandhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammapatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kammavādī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
karuṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
katañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kattā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṇhadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kaṭattā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khandhaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khandhakavatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khanti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khantipāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
khila	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kilesakāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kiriyavādī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
koṭṭhāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kulapalibodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kālika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmarāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmavitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāmāvacarakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
kāyaviññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lahu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lahukāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lakkhaṇavanta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lakkhaṇavantakammattha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
liṅgattha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lohakumbhī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokantarika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
līna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
macchera	1	keep in Pāḷi (drafts); IEBH to fix a rendering
maggabrahmacariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahaggata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahābhūta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahābodhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahābrahmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāpurisa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
manasikāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mettā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchāvitakka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muditā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mudutā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
muni	1	keep in Pāḷi (drafts); IEBH to fix a rendering
māyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
naya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammapāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nevasaññānāsaññāyatanajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nibbānadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nikāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaggiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaggiya pācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissakkattha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niyamanipāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ojā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
okāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
okāsaloka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
opamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
opammasampaṭipādana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccekasambuddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
padapūraṇamatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahānapariññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahātabba	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahāyaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parikamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parinibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariveṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pathavī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañhāpucchaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññācakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññādhika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇḍaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭhamāruppaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭiloma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭivedha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phoṭṭhabbārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
piṇḍapāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pluta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbabhāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbakaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbakicca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbenivāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pubbenivāsānussati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pucchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
purohita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puññābhisaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāsāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāḷipiṭaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṇātipāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṇātipātavirati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rasārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpakāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacarajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacarajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sabbaññuta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sabhāvadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saccapāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saccañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saddhādhika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saddhānusārī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saddārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sahajekaṭṭhakilesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakadāgāmiphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakadāgāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakkāyadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samathabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samathakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samathanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammasanañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammattaniyāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsaṅkappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāvimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampajañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampayoga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampayutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samuccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samuccheda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādhindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
santi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sarīradhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sasambhāracakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sassata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saupādisesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sayambhū	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saññāvedayitanirodhasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saññībhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁkilesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃsāravaṭṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃvaṇṇanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃvegavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghāṭi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhārakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sotāpattimaggañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
subha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
subhakiṇha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sutamayañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suttanta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suttantabhājanīya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sārambha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāsanabrahmacariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāvaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāvakapāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlapāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlasāsana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sītatejo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tacapañcakakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tadaṅgavimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tadārammaṇaniyama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tadārammaṇaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tajjatāpaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tapojigucchā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tatiyā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tatiyāvisesanattha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhānusaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhāpariyuṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhāsaṅkhayavimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taṇhāvagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tecīvarika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tejodhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tevijja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ticīvarikadhutaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tikadukkaṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tikajjhānasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tikapaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tikapācittiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tikasaṅghādisesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tiṇavatthāraka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tiṇavatthārakasamatha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tulyādhikaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ubhatobhāgavimutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udayabbaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udayabbayānupassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uggaha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upajjhāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upanissaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upasaṁhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uposathasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upāyapaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upāyāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uttarāsaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
utu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uṇhatejo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uṇṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīpaṇāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vasī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vibhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vibhavataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viggaha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vihārasamāpatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vijjāgata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vikkhambhanavimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanābhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vippaṭisāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipākajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipākavaṭṭa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇañcāyatanajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vācaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriyapāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriyindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriyādhika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ñātapariññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ādesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ādīnava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākhyāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākiñcaññāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākiñcaññāyatanabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākiñcaññāyatanajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākāsānañcāyatanajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ālokasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āmisa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āneñja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ānisaṁsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ānāpānajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āpattivāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āpattādhikaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āpo	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āraññika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsavakkhayañāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
