term	articles	proposal
lokiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
lokuttaravedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahābrahmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāpurisalakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mahāthera	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchattaniyata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchattaniyāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
micchādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
middha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
migapadavalañjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
mātikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
natthikadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammacchanda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammajjhāsaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nekkhammasaṅkappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nevasaññināsaññībhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nibaddhavatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nibbidāpaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nibbānapada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niccaggāha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niccagāha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niddasavatthu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niggahakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nikkhittavatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nikāya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nimantanabhojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nimantanasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nippariyāyadesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirayagati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhapaññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhavagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirodhānupassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nirutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niruttiduka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niruttipaṭisambhidā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaggiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇadesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇalakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇanirodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇavirāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇaviveka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇaṭṭha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissaraṇīyasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissayaggāhavidhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissayanadātabbatika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nissāraṇīyasutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nisīdanasanthata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nisīdanasikkhāpada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niyatamicchādiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
niyatarūparūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
nīgha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
opaneyyika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
orambhāgiyasaṃyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ottappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paccattaṁveditabba	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pacchābhatta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pahātabba	1	keep in Pāḷi (drafts); IEBH to fix a rendering
palibodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pallaṅka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pallaṅkasattāha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paramatthasacca	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paramparūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paravādī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
parikkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariññeyya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pariññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pasādarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pathavīdhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pathavīkasiṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavivekaṭṭha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pavāraṇā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññācakkhu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṁsukūla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭibhāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭipadā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisambhidāpattarahanta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
peyyāla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
phalūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
piṭaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
purejātapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
purisindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puthujjana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
puññābhisaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāsāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pātimokkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpabhūmi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūparūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacarabrahmā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sacchikātabba	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sadda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saddhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sadisūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sahacaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sahajāta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakadāgāmiphala	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakkāyadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samathavipassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sambandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāpaṭipanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampajañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampayutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampayuttajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samucchedanirodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samucchedavimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samudaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sandiṭṭhika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saparigahakhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sassata	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattamīhetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saupādisesanibbāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saññākkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅgha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghabhedakakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghādisesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhatalakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhāradhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkilesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sekkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sikkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
subhasaññā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sugati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suvaṇṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sādhana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāmaggī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlabbataparāmāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tadaṅganirodha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taddhita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
taruṇavipassanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
thina	1	keep in Pāḷi (drafts); IEBH to fix a rendering
thinamiddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
thīnamiddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tijarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
titthiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ucchedadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uggahapaṭibhāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upacārasamādhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upamā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upasagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upasāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upatthambhaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uposathasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādinnarūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādārūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upāsikā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ussada	1	keep in Pāḷi (drafts); IEBH to fix a rendering
utuniyāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīduccarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
veda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vihiṁsā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimuttamagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimuttimagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vimuttiparipācanīya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visuddhimagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇāhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vossagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vuṭṭhānagāminī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vyabhicāribhāva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vyākaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīriyapāramī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yamaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yevāpanaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yogī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ādesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgamādhigama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ājānīya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ālaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ānisaṃsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ānāpānakammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhānūpacāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
